Date & Time,Charleville Mall,Charleville Mall Cyclist IN,Charleville Mall Cyclist OUT,Drumcondra Cyclists 1,Drumcondra Cyclists 1 Cyclist IN,Drumcondra Cyclists 1 Cyclist OUT,Drumcondra Cyclists 2,Drumcondra Cyclists 2 Cyclist IN,Drumcondra Cyclists 2 Cyclist OUT,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B,North Strand Rd S/B,Richmond Street Cyclists 1,Richmond Street Cyclists 1 Cyclist IN,Richmond Street Cyclists 1 Cyclist OUT,Richmond Street Cyclists 2 ,Richmond Street Cyclists 2  Cyclist IN,Richmond Street Cyclists 2  Cyclist OUT
11-04-2021 01:00:00,1,0,1,5,0,5,2,2,0,6,4,2,5,2,1,0,1,0,0,0
11-04-2021 02:00:00,2,1,1,2,0,2,0,0,0,4,3,1,5,5,2,0,2,3,0,3
11-04-2021 03:00:00,0,0,0,3,0,3,0,0,0,8,7,1,6,0,1,0,1,4,0,4
11-04-2021 04:00:00,1,1,0,4,0,4,0,0,0,4,1,3,4,3,4,0,4,1,0,1
11-04-2021 05:00:00,0,0,0,2,0,2,1,1,0,9,3,6,4,2,4,0,4,5,0,5
11-04-2021 06:00:00,1,1,0,4,0,4,2,2,0,16,5,11,8,9,1,0,1,5,0,5
11-04-2021 07:00:00,3,3,0,13,1,12,2,2,0,23,8,15,10,16,7,0,7,10,0,10
11-04-2021 08:00:00,6,4,2,15,1,14,2,2,0,53,21,32,20,16,12,0,12,17,0,17
11-04-2021 09:00:00,7,6,1,18,0,18,7,7,0,66,26,40,32,30,22,0,22,26,0,26
11-04-2021 10:00:00,16,9,7,17,0,17,2,2,0,116,47,69,46,36,40,1,39,47,0,47
11-04-2021 11:00:00,11,8,3,46,0,46,2,2,0,136,47,89,65,42,37,0,37,62,0,62
11-04-2021 12:00:00,29,16,13,48,0,48,8,8,0,155,57,98,60,48,90,2,88,105,0,105
11-04-2021 13:00:00,24,8,16,45,0,45,7,7,0,203,72,131,63,31,94,1,93,119,0,119
11-04-2021 14:00:00,25,10,15,57,2,55,8,8,0,145,63,82,86,51,78,0,78,110,0,110
11-04-2021 15:00:00,17,7,10,53,0,53,8,8,0,148,69,79,61,65,84,0,84,88,0,88
11-04-2021 16:00:00,22,12,10,57,0,57,5,5,0,135,62,73,63,45,94,1,93,96,0,96
11-04-2021 17:00:00,12,6,6,53,1,52,2,2,0,96,55,41,32,38,89,0,89,78,0,78
11-04-2021 18:00:00,15,5,10,59,0,59,5,5,0,94,51,43,34,36,68,1,67,83,2,81
11-04-2021 19:00:00,9,5,4,60,0,60,4,4,0,78,45,33,44,24,89,0,89,72,0,72
11-04-2021 20:00:00,7,5,2,46,1,45,2,2,0,63,29,34,28,21,62,0,62,67,0,67
11-04-2021 21:00:00,1,0,1,31,1,30,3,3,0,49,29,20,21,11,30,0,30,47,0,47
11-04-2021 22:00:00,0,0,0,18,0,18,1,1,0,21,18,3,9,6,20,0,20,33,0,33
11-04-2021 23:00:00,2,0,2,5,0,5,1,1,0,9,7,2,8,3,12,1,11,10,0,10
12-04-2021 00:00:00,1,1,0,2,0,2,1,1,0,3,2,1,1,2,2,0,2,4,0,4
12-04-2021 01:00:00,0,0,0,0,0,0,0,0,0,8,5,3,1,4,1,0,1,1,0,1
12-04-2021 02:00:00,0,0,0,1,0,1,2,2,0,1,1,0,0,1,0,0,0,1,0,1
12-04-2021 03:00:00,0,0,0,0,0,0,0,0,0,3,2,1,1,0,3,0,3,0,0,0
12-04-2021 04:00:00,0,0,0,2,0,2,3,3,0,11,3,8,2,5,0,0,0,1,0,1
12-04-2021 05:00:00,0,0,0,2,0,2,3,3,0,19,2,17,2,13,2,0,2,3,0,3
12-04-2021 06:00:00,2,2,0,13,0,13,15,15,0,64,16,48,16,51,16,1,15,27,0,27
12-04-2021 07:00:00,15,10,5,34,0,34,24,24,0,163,53,110,26,74,38,2,36,51,0,51
12-04-2021 08:00:00,18,14,4,46,0,46,29,28,1,243,77,166,33,103,38,0,38,73,0,73
12-04-2021 09:00:00,11,7,4,21,0,21,14,14,0,110,17,93,18,61,21,0,21,76,0,76
12-04-2021 10:00:00,9,6,3,24,0,24,7,7,0,81,25,56,26,30,16,0,16,51,0,51
12-04-2021 11:00:00,14,8,6,25,0,25,2,1,1,72,31,41,30,20,34,0,34,49,0,49
12-04-2021 12:00:00,6,3,3,34,0,34,8,8,0,96,37,59,51,28,55,0,55,64,0,64
12-04-2021 13:00:00,11,6,5,41,0,41,5,5,0,105,36,69,48,49,67,0,67,87,1,86
12-04-2021 14:00:00,9,5,4,42,0,42,5,5,0,92,54,38,44,44,61,0,61,62,0,62
12-04-2021 15:00:00,11,6,5,44,0,44,4,4,0,104,51,53,60,40,55,1,54,60,0,60
12-04-2021 16:00:00,10,8,2,69,1,68,10,9,1,179,102,77,90,30,91,0,91,69,0,69
12-04-2021 17:00:00,12,4,8,103,2,101,11,11,0,225,115,110,145,20,121,0,121,78,1,77
12-04-2021 18:00:00,15,5,10,86,0,86,6,5,1,177,103,74,110,24,115,0,115,82,1,81
12-04-2021 19:00:00,8,4,4,56,0,56,7,7,0,105,49,56,67,22,86,0,86,99,0,99
12-04-2021 20:00:00,8,4,4,42,1,41,6,6,0,84,47,37,51,19,62,0,62,75,0,75
12-04-2021 21:00:00,2,2,0,22,0,22,5,5,0,48,30,18,40,11,36,0,36,33,0,33
12-04-2021 22:00:00,0,0,0,14,0,14,2,2,0,23,7,16,18,4,16,0,16,21,1,20
12-04-2021 23:00:00,0,0,0,10,0,10,2,2,0,12,7,5,8,9,7,0,7,12,0,12
13-04-2021 00:00:00,1,1,0,4,0,4,1,1,0,7,5,2,2,2,6,0,6,4,0,4
13-04-2021 01:00:00,0,0,0,1,0,1,0,0,0,3,2,1,0,2,1,0,1,0,0,0
13-04-2021 02:00:00,0,0,0,0,0,0,0,0,0,3,2,1,0,1,2,0,2,1,0,1
13-04-2021 03:00:00,0,0,0,0,0,0,0,0,0,3,2,1,0,0,3,0,3,1,0,1
13-04-2021 04:00:00,0,0,0,0,0,0,1,1,0,8,3,5,0,2,0,0,0,2,0,2
13-04-2021 05:00:00,1,1,0,5,0,5,2,2,0,20,4,16,4,15,3,0,3,6,0,6
13-04-2021 06:00:00,5,4,1,14,0,14,8,8,0,71,14,57,15,63,14,0,14,26,0,26
13-04-2021 07:00:00,12,10,2,33,1,32,15,15,0,196,59,137,28,94,37,2,35,64,0,64
13-04-2021 08:00:00,29,24,5,48,0,48,50,50,0,280,83,197,38,138,42,0,42,80,0,80
13-04-2021 09:00:00,14,12,2,30,0,30,19,19,0,128,35,93,28,52,39,0,39,76,0,76
13-04-2021 10:00:00,9,5,4,29,0,29,19,19,0,81,32,49,44,40,33,0,33,56,0,56
13-04-2021 11:00:00,16,13,3,33,0,33,17,16,1,98,42,56,33,37,44,0,44,57,0,57
13-04-2021 12:00:00,12,8,4,54,0,54,15,15,0,125,50,75,51,40,51,0,51,104,0,104
13-04-2021 13:00:00,10,9,1,56,0,56,11,11,0,131,44,87,68,40,67,0,67,91,0,91
13-04-2021 14:00:00,17,10,7,50,0,50,9,9,0,126,56,70,57,45,83,0,83,63,0,63
13-04-2021 15:00:00,12,7,5,59,0,59,13,13,0,142,76,66,73,33,69,2,67,58,0,58
13-04-2021 16:00:00,11,7,4,104,0,104,7,7,0,193,103,90,91,25,96,1,95,72,0,72
13-04-2021 17:00:00,20,9,11,113,1,112,13,12,1,264,131,133,147,40,164,1,163,109,0,109
13-04-2021 18:00:00,14,9,5,108,0,108,9,9,0,247,138,109,140,53,133,0,133,95,0,95
13-04-2021 19:00:00,16,6,10,88,0,88,6,6,0,162,79,83,88,46,108,0,108,108,0,108
13-04-2021 20:00:00,10,3,7,57,0,57,8,8,0,103,51,52,40,32,72,0,72,82,0,82
13-04-2021 21:00:00,4,3,1,32,0,32,4,4,0,61,33,28,28,6,43,0,43,56,0,56
13-04-2021 22:00:00,2,1,1,26,0,26,3,3,0,40,21,19,13,10,21,0,21,27,1,26
13-04-2021 23:00:00,1,0,1,22,1,21,9,9,0,20,13,7,8,6,21,0,21,7,0,7
14-04-2021 00:00:00,1,1,0,5,0,5,1,0,1,7,4,3,4,3,4,0,4,2,0,2
14-04-2021 01:00:00,0,0,0,0,0,0,0,0,0,5,4,1,4,1,0,0,0,0,0,0
14-04-2021 02:00:00,0,0,0,1,0,1,1,1,0,4,1,3,3,1,0,0,0,1,0,1
14-04-2021 03:00:00,0,0,0,0,0,0,0,0,0,3,2,1,1,0,2,0,2,1,0,1
14-04-2021 04:00:00,0,0,0,2,0,2,1,0,1,8,3,5,1,3,0,0,0,2,0,2
14-04-2021 05:00:00,0,0,0,4,0,4,4,4,0,19,2,17,4,11,2,0,2,7,0,7
14-04-2021 06:00:00,5,5,0,16,0,16,19,19,0,71,15,56,19,57,15,0,15,29,0,29
14-04-2021 07:00:00,19,16,3,39,0,39,39,39,0,217,67,150,33,99,39,1,38,62,0,62
14-04-2021 08:00:00,29,22,7,52,0,52,56,56,0,266,84,182,46,172,50,0,50,113,0,113
14-04-2021 09:00:00,20,15,5,38,0,38,26,26,0,139,42,97,23,67,37,0,37,79,0,79
14-04-2021 10:00:00,10,7,3,31,0,31,7,7,0,97,36,61,42,44,41,1,40,63,0,63
14-04-2021 11:00:00,12,7,5,26,0,26,21,21,0,97,36,61,52,50,43,0,43,54,0,54
14-04-2021 12:00:00,14,7,7,54,0,54,17,16,1,131,59,72,76,54,78,0,78,118,0,118
14-04-2021 13:00:00,22,16,6,72,0,72,16,16,0,182,70,112,72,75,94,1,93,105,0,105
14-04-2021 14:00:00,14,8,6,37,0,37,14,14,0,169,70,99,88,41,66,0,66,70,0,70
14-04-2021 15:00:00,14,5,9,70,0,70,17,17,0,173,86,87,105,54,81,0,81,86,0,86
14-04-2021 16:00:00,12,4,8,96,0,96,19,19,0,220,113,107,99,68,117,2,115,89,0,89
14-04-2021 17:00:00,29,13,16,126,2,124,23,22,1,307,160,147,211,72,178,3,175,111,0,111
14-04-2021 18:00:00,30,20,10,94,0,94,31,31,0,249,135,114,144,71,146,1,145,108,1,107
14-04-2021 19:00:00,19,9,10,94,0,94,16,16,0,176,100,76,104,71,135,1,134,113,2,111
14-04-2021 20:00:00,13,5,8,52,0,52,4,4,0,149,91,58,77,43,90,0,90,108,0,108
14-04-2021 21:00:00,3,2,1,42,0,42,2,2,0,57,33,24,41,25,54,0,54,79,1,78
14-04-2021 22:00:00,5,2,3,29,1,28,2,2,0,42,26,16,25,8,30,0,30,36,1,35
14-04-2021 23:00:00,3,3,0,17,0,17,3,3,0,21,17,4,15,3,21,0,21,10,0,10
15-04-2021 00:00:00,1,1,0,9,0,9,0,0,0,8,3,5,11,0,9,0,9,8,0,8
15-04-2021 01:00:00,0,0,0,4,0,4,0,0,0,7,4,3,1,0,0,0,0,0,0,0
15-04-2021 02:00:00,0,0,0,1,0,1,1,1,0,3,3,0,7,2,0,0,0,3,0,3
15-04-2021 03:00:00,0,0,0,0,0,0,1,1,0,5,4,1,0,1,1,0,1,0,0,0
15-04-2021 04:00:00,0,0,0,2,0,2,0,0,0,9,2,7,1,5,1,0,1,2,0,2
15-04-2021 05:00:00,0,0,0,6,0,6,6,6,0,29,3,26,4,16,3,0,3,9,0,9
15-04-2021 06:00:00,5,4,1,12,0,12,14,14,0,71,16,55,19,52,22,1,21,22,0,22
15-04-2021 07:00:00,17,16,1,46,0,46,37,37,0,208,65,143,39,122,38,1,37,59,1,58
15-04-2021 08:00:00,30,28,2,53,0,53,39,39,0,273,91,182,41,125,37,0,37,95,2,93
15-04-2021 09:00:00,16,9,7,31,0,31,19,19,0,135,42,93,39,59,42,0,42,85,1,84
15-04-2021 10:00:00,9,7,2,23,0,23,13,13,0,97,25,72,37,52,41,0,41,55,0,55
15-04-2021 11:00:00,10,7,3,35,0,35,21,21,0,92,36,56,36,47,46,0,46,74,0,74
15-04-2021 12:00:00,14,9,5,59,1,58,13,13,0,137,51,86,68,62,81,0,81,117,0,117
15-04-2021 13:00:00,14,7,7,75,0,75,16,16,0,139,69,70,91,72,93,0,93,148,1,147
15-04-2021 14:00:00,16,7,9,71,0,71,10,10,0,153,65,88,86,62,76,0,76,83,0,83
15-04-2021 15:00:00,15,8,7,55,1,54,13,13,0,170,88,82,83,54,74,0,74,83,0,83
15-04-2021 16:00:00,25,12,13,91,0,91,7,6,1,187,96,91,104,67,107,0,107,77,1,76
15-04-2021 17:00:00,25,9,16,122,0,122,13,13,0,257,129,128,152,58,171,0,171,133,0,133
15-04-2021 18:00:00,16,8,8,116,1,115,17,17,0,269,155,114,153,65,129,0,129,115,1,114
15-04-2021 19:00:00,20,11,9,82,0,82,12,12,0,146,77,69,74,43,117,0,117,127,0,127
15-04-2021 20:00:00,11,5,6,59,0,59,11,11,0,120,56,64,68,39,106,0,106,98,1,97
15-04-2021 21:00:00,6,4,2,36,0,36,6,6,0,80,39,41,51,34,68,0,68,72,0,72
15-04-2021 22:00:00,3,1,2,25,0,25,10,10,0,63,38,25,26,11,29,0,29,48,0,48
15-04-2021 23:00:00,3,2,1,19,0,19,5,5,0,26,17,9,7,7,10,0,10,12,0,12
16-04-2021 00:00:00,0,0,0,6,0,6,1,1,0,14,10,4,6,1,10,0,10,5,0,5
16-04-2021 01:00:00,0,0,0,4,0,4,0,0,0,6,4,2,1,0,0,0,0,0,0,0
16-04-2021 02:00:00,0,0,0,2,0,2,2,2,0,5,4,1,3,2,0,0,0,1,0,1
16-04-2021 03:00:00,0,0,0,0,0,0,0,0,0,4,3,1,2,0,1,0,1,0,0,0
16-04-2021 04:00:00,1,1,0,2,0,2,1,1,0,14,5,9,2,4,0,0,0,2,0,2
16-04-2021 05:00:00,0,0,0,2,0,2,4,4,0,29,6,23,3,16,3,0,3,3,0,3
16-04-2021 06:00:00,4,2,2,15,0,15,11,11,0,69,11,58,21,47,12,0,12,28,0,28
16-04-2021 07:00:00,14,9,5,36,0,36,35,35,0,183,51,132,34,108,26,1,25,58,0,58
16-04-2021 08:00:00,18,14,4,51,0,51,61,61,0,271,90,181,39,126,40,0,40,81,0,81
16-04-2021 09:00:00,11,9,2,37,0,37,21,21,0,112,37,75,29,79,35,0,35,74,0,74
16-04-2021 10:00:00,15,10,5,33,0,33,30,30,0,110,34,76,28,55,45,1,44,54,1,53
16-04-2021 11:00:00,7,6,1,41,0,41,16,15,1,116,45,71,51,32,47,0,47,82,1,81
16-04-2021 12:00:00,14,9,5,56,0,56,15,15,0,140,56,84,59,68,87,0,87,111,4,107
16-04-2021 13:00:00,14,10,4,73,0,73,13,13,0,165,67,98,80,61,98,0,98,148,0,148
16-04-2021 14:00:00,21,11,10,64,0,64,9,8,1,182,86,96,92,65,94,1,93,100,1,99
16-04-2021 15:00:00,15,10,5,73,1,72,8,8,0,167,92,75,103,60,80,0,80,99,0,99
16-04-2021 16:00:00,24,9,15,85,0,85,4,4,0,204,97,107,93,60,101,0,101,87,1,86
16-04-2021 17:00:00,10,5,5,109,0,109,13,13,0,253,134,119,149,60,148,0,148,123,0,123
16-04-2021 18:00:00,24,12,12,114,0,114,29,29,0,243,123,120,140,72,156,1,155,167,2,165
16-04-2021 19:00:00,13,8,5,96,0,96,16,16,0,193,83,110,82,71,126,0,126,155,1,154
16-04-2021 20:00:00,16,9,7,69,1,68,5,5,0,157,79,78,60,41,106,0,106,144,0,144
16-04-2021 21:00:00,5,3,2,34,0,34,3,3,0,104,55,49,52,34,87,0,87,117,0,117
16-04-2021 22:00:00,5,2,3,34,0,34,8,8,0,74,48,26,41,17,62,0,62,80,1,79
16-04-2021 23:00:00,1,0,1,24,0,24,6,6,0,31,17,14,21,11,29,1,28,30,1,29
17-04-2021 00:00:00,4,3,1,21,0,21,0,0,0,29,19,10,13,7,13,0,13,11,0,11
17-04-2021 01:00:00,1,0,1,6,0,6,1,1,0,23,15,8,7,4,8,0,8,0,0,0
17-04-2021 02:00:00,0,0,0,4,0,4,0,0,0,14,9,5,4,3,5,0,5,5,0,5
17-04-2021 03:00:00,0,0,0,1,0,1,0,0,0,14,8,6,1,2,2,0,2,4,0,4
17-04-2021 04:00:00,0,0,0,4,0,4,1,1,0,7,2,5,1,5,1,0,1,3,0,3
17-04-2021 05:00:00,1,1,0,5,0,5,2,2,0,17,3,14,3,3,5,0,5,2,0,2
17-04-2021 06:00:00,3,3,0,4,0,4,3,3,0,27,7,20,19,14,6,0,6,11,0,11
17-04-2021 07:00:00,6,6,0,12,0,12,12,12,0,46,15,31,12,24,10,0,10,20,0,20
17-04-2021 08:00:00,2,2,0,33,0,33,13,13,0,80,33,47,41,40,22,0,22,29,0,29
17-04-2021 09:00:00,17,9,8,39,0,39,12,12,0,123,47,76,64,38,26,0,26,67,0,67
17-04-2021 10:00:00,18,8,10,38,0,38,17,17,0,150,56,94,97,45,48,1,47,72,1,71
17-04-2021 11:00:00,29,15,14,63,0,63,13,13,0,180,76,104,124,69,77,0,77,97,0,97
17-04-2021 12:00:00,16,8,8,60,0,60,9,9,0,238,80,158,130,97,96,0,96,117,0,117
17-04-2021 13:00:00,20,12,8,74,0,74,9,9,0,227,80,147,143,119,103,1,102,144,0,144
17-04-2021 14:00:00,37,23,14,98,1,97,9,9,0,259,124,135,119,107,107,5,102,107,0,107
17-04-2021 15:00:00,31,18,13,93,0,93,16,16,0,210,85,125,84,112,94,0,94,109,1,108
17-04-2021 16:00:00,19,13,6,86,1,85,17,17,0,187,86,101,70,111,124,0,124,113,0,113
17-04-2021 17:00:00,23,7,16,61,1,60,9,8,1,182,89,93,101,81,101,1,100,117,0,117
17-04-2021 18:00:00,17,6,11,104,0,104,10,10,0,196,97,99,71,53,89,0,89,150,1,149
17-04-2021 19:00:00,10,6,4,83,0,83,12,12,0,161,83,78,57,89,110,0,110,134,1,133
17-04-2021 20:00:00,9,5,4,51,1,50,10,10,0,155,74,81,52,49,77,0,77,118,1,117
17-04-2021 21:00:00,6,3,3,39,0,39,3,3,0,100,56,44,43,34,69,0,69,89,1,88
17-04-2021 22:00:00,6,4,2,30,1,29,4,4,0,73,51,22,29,16,57,1,56,73,3,70
17-04-2021 23:00:00,2,1,1,20,0,20,4,4,0,32,20,12,15,14,30,0,30,30,0,30
18-04-2021 00:00:00,3,3,0,16,0,16,0,0,0,24,14,10,13,8,15,0,15,14,0,14
18-04-2021 01:00:00,1,0,1,5,0,5,1,1,0,18,12,6,17,6,4,0,4,0,0,0
18-04-2021 02:00:00,0,0,0,5,0,5,0,0,0,18,10,8,6,2,1,0,1,4,0,4
18-04-2021 03:00:00,1,0,1,2,0,2,1,1,0,8,7,1,5,1,4,0,4,0,0,0
18-04-2021 04:00:00,0,0,0,2,0,2,1,1,0,5,1,4,1,3,2,0,2,0,0,0
18-04-2021 05:00:00,0,0,0,4,0,4,0,0,0,4,0,4,2,3,3,0,3,3,0,3
18-04-2021 06:00:00,1,1,0,5,0,5,2,2,0,18,6,12,7,3,5,0,5,4,0,4
18-04-2021 07:00:00,2,2,0,6,0,6,8,8,0,41,13,28,14,20,10,0,10,9,0,9
18-04-2021 08:00:00,6,6,0,8,0,8,7,7,0,22,9,13,18,13,8,0,8,12,0,12
18-04-2021 09:00:00,9,6,3,18,0,18,10,10,0,54,26,28,28,32,22,0,22,20,0,20
18-04-2021 10:00:00,8,4,4,27,0,27,7,7,0,90,28,62,38,26,32,0,32,30,0,30
18-04-2021 11:00:00,11,9,2,33,0,33,3,3,0,94,34,60,39,48,39,0,39,45,0,45
18-04-2021 12:00:00,15,6,9,46,0,46,6,5,1,120,45,75,75,36,60,0,60,77,0,77
18-04-2021 13:00:00,14,10,4,46,0,46,5,5,0,141,72,69,59,58,74,0,74,76,0,76
18-04-2021 14:00:00,12,9,3,55,1,54,4,4,0,167,69,98,61,56,60,2,58,111,0,111
18-04-2021 15:00:00,14,6,8,33,1,32,9,9,0,128,53,75,53,56,71,0,71,103,1,102
18-04-2021 16:00:00,12,5,7,56,0,56,6,6,0,132,82,50,54,55,72,0,72,88,0,88
18-04-2021 17:00:00,14,6,8,50,0,50,6,6,0,126,53,73,62,50,78,0,78,85,1,84
18-04-2021 18:00:00,8,4,4,51,0,51,12,12,0,102,55,47,64,50,65,0,65,107,0,107
18-04-2021 19:00:00,9,6,3,62,0,62,18,18,0,127,57,70,51,59,83,1,82,131,0,131
18-04-2021 20:00:00,7,5,2,43,0,43,6,6,0,66,31,35,36,38,65,0,65,84,0,84
18-04-2021 21:00:00,2,2,0,29,1,28,2,2,0,65,37,28,30,22,41,0,41,59,0,59
18-04-2021 22:00:00,1,0,1,23,1,22,1,1,0,25,16,9,22,6,14,0,14,30,0,30
18-04-2021 23:00:00,1,1,0,11,0,11,4,4,0,18,11,7,4,2,9,0,9,17,0,17
19-04-2021 00:00:00,0,0,0,2,0,2,1,1,0,9,2,7,6,1,3,0,3,7,0,7
19-04-2021 01:00:00,0,0,0,0,0,0,1,1,0,2,1,1,1,0,0,0,0,0,0,0
19-04-2021 02:00:00,1,0,1,3,0,3,0,0,0,5,4,1,0,1,1,0,1,2,0,2
19-04-2021 03:00:00,2,1,1,1,0,1,0,0,0,6,4,2,2,0,2,1,1,1,0,1
19-04-2021 04:00:00,0,0,0,2,0,2,1,1,0,7,2,5,1,4,0,0,0,2,0,2
19-04-2021 05:00:00,1,1,0,3,0,3,4,4,0,24,5,19,5,12,2,0,2,6,0,6
19-04-2021 06:00:00,4,3,1,16,0,16,12,12,0,61,12,49,15,49,18,0,18,17,0,17
19-04-2021 07:00:00,19,15,4,44,0,44,32,32,0,202,62,140,22,79,21,0,21,57,0,57
19-04-2021 08:00:00,18,15,3,63,0,63,58,58,0,258,89,169,48,136,36,0,36,87,0,87
19-04-2021 09:00:00,8,6,2,27,0,27,22,22,0,139,41,98,29,56,26,0,26,87,0,87
19-04-2021 10:00:00,6,5,1,26,0,26,8,8,0,69,29,40,30,38,31,0,31,37,0,37
19-04-2021 11:00:00,5,3,2,31,0,31,2,2,0,82,32,50,27,25,46,0,46,53,0,53
19-04-2021 12:00:00,7,7,0,53,0,53,5,5,0,104,42,62,53,47,72,0,72,82,1,81
19-04-2021 13:00:00,10,8,2,49,0,49,0,0,0,127,45,82,46,56,82,0,82,71,0,71
19-04-2021 14:00:00,15,9,6,50,0,50,6,6,0,106,50,56,55,51,68,0,68,70,0,70
19-04-2021 15:00:00,12,9,3,72,0,72,16,16,0,158,74,84,82,40,97,1,96,58,1,57
19-04-2021 16:00:00,17,10,7,86,0,86,6,6,0,208,110,98,117,53,99,1,98,79,0,79
19-04-2021 17:00:00,13,7,6,115,1,114,5,5,0,275,152,123,172,53,146,0,146,112,1,111
19-04-2021 18:00:00,13,6,7,101,0,101,9,8,1,214,125,89,131,31,148,1,147,116,0,116
19-04-2021 19:00:00,20,8,12,68,0,68,6,6,0,147,76,71,79,20,119,0,119,99,0,99
19-04-2021 20:00:00,6,4,2,23,0,23,7,7,0,103,59,44,40,24,77,0,77,86,0,86
19-04-2021 21:00:00,7,5,2,14,0,14,0,0,0,73,45,28,39,11,59,0,59,47,0,47
19-04-2021 22:00:00,2,1,1,8,0,8,1,1,0,37,18,19,17,6,22,0,22,24,0,24
19-04-2021 23:00:00,1,1,0,7,0,7,2,2,0,15,10,5,9,8,10,0,10,7,0,7
20-04-2021 00:00:00,2,1,1,5,0,5,1,1,0,3,2,1,5,1,4,0,4,4,0,4
20-04-2021 01:00:00,0,0,0,0,0,0,0,0,0,4,3,1,3,1,1,0,1,0,0,0
20-04-2021 02:00:00,0,0,0,1,0,1,0,0,0,6,2,4,2,1,1,0,1,0,0,0
20-04-2021 03:00:00,0,0,0,1,0,1,0,0,0,2,1,1,2,0,1,0,1,1,0,1
20-04-2021 04:00:00,0,0,0,3,0,3,4,4,0,10,4,6,2,5,0,0,0,1,0,1
20-04-2021 05:00:00,0,0,0,7,0,7,3,2,1,23,4,19,3,13,6,0,6,8,0,8
20-04-2021 06:00:00,7,4,3,20,0,20,10,10,0,76,16,60,14,46,12,0,12,26,0,26
20-04-2021 07:00:00,12,8,4,29,0,29,30,30,0,185,58,127,27,75,37,1,36,61,0,61
20-04-2021 08:00:00,21,18,3,50,0,50,60,58,2,264,90,174,37,120,43,0,43,93,0,93
20-04-2021 09:00:00,7,6,1,26,0,26,21,21,0,136,45,91,17,65,32,0,32,74,0,74
20-04-2021 10:00:00,6,5,1,35,0,35,11,11,0,71,24,47,21,31,33,0,33,52,0,52
20-04-2021 11:00:00,11,9,2,24,0,24,12,12,0,84,37,47,21,26,43,0,43,53,0,53
20-04-2021 12:00:00,7,3,4,42,0,42,9,9,0,120,49,71,31,50,58,0,58,86,0,86
20-04-2021 13:00:00,11,8,3,52,0,52,3,3,0,128,55,73,56,51,82,0,82,100,0,100
20-04-2021 14:00:00,8,6,2,57,1,56,5,5,0,126,55,71,55,33,71,0,71,73,0,73
20-04-2021 15:00:00,18,13,5,66,0,66,10,10,0,136,79,57,54,39,57,0,57,70,1,69
20-04-2021 16:00:00,15,9,6,72,2,70,8,7,1,176,84,92,102,36,109,2,107,90,0,90
20-04-2021 17:00:00,17,10,7,124,1,123,8,8,0,293,156,137,149,48,157,3,154,106,1,105
20-04-2021 18:00:00,16,7,9,98,0,98,7,7,0,201,104,97,143,48,129,0,129,101,0,101
20-04-2021 19:00:00,26,14,12,69,0,69,7,7,0,151,70,81,75,29,91,0,91,110,0,110
20-04-2021 20:00:00,16,9,7,63,0,63,1,1,0,121,63,58,46,43,96,0,96,90,0,90
20-04-2021 21:00:00,4,2,2,32,0,32,3,3,0,66,40,26,51,18,68,0,68,48,1,47
20-04-2021 22:00:00,5,4,1,21,0,21,2,2,0,42,26,16,26,7,33,0,33,25,0,25
20-04-2021 23:00:00,3,2,1,16,1,15,1,1,0,20,15,5,10,12,14,0,14,16,0,16
21-04-2021 00:00:00,0,0,0,7,0,7,2,2,0,9,4,5,3,1,6,0,6,5,0,5
21-04-2021 01:00:00,0,0,0,1,0,1,0,0,0,6,3,3,4,0,1,0,1,1,0,1
21-04-2021 02:00:00,0,0,0,2,0,2,0,0,0,3,2,1,3,2,2,0,2,0,0,0
21-04-2021 03:00:00,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,0,0
21-04-2021 04:00:00,0,0,0,4,0,4,1,1,0,9,3,6,2,6,0,0,0,1,0,1
21-04-2021 05:00:00,0,0,0,6,0,6,3,3,0,18,3,15,6,19,4,0,4,7,0,7
21-04-2021 06:00:00,8,6,2,22,0,22,17,17,0,82,19,63,19,55,13,0,13,24,0,24
21-04-2021 07:00:00,13,10,3,27,0,27,34,34,0,208,70,138,34,114,37,1,36,56,0,56
21-04-2021 08:00:00,30,25,5,55,0,55,33,33,0,278,88,190,46,165,38,0,38,120,0,120
21-04-2021 09:00:00,9,8,1,33,0,33,20,20,0,164,44,120,23,63,30,0,30,88,0,88
21-04-2021 10:00:00,9,6,3,25,0,25,11,10,1,75,23,52,33,32,28,0,28,58,0,58
21-04-2021 11:00:00,9,7,2,24,0,24,5,4,1,87,36,51,31,38,40,0,40,57,0,57
21-04-2021 12:00:00,9,5,4,59,1,58,7,7,0,111,43,68,40,58,87,0,87,95,0,95
21-04-2021 13:00:00,6,5,1,55,1,54,4,4,0,135,65,70,74,46,99,1,98,110,3,107
21-04-2021 14:00:00,11,7,4,56,1,55,11,11,0,140,56,84,63,66,90,0,90,85,0,85
21-04-2021 15:00:00,12,3,9,52,1,51,9,9,0,120,72,48,85,39,78,0,78,77,0,77
21-04-2021 16:00:00,17,9,8,112,0,112,2,2,0,184,90,94,118,45,120,0,120,86,1,85
21-04-2021 17:00:00,18,14,4,133,2,131,17,17,0,307,168,139,183,60,165,0,165,120,0,120
